City,name,address,latitude,longitude,category,closed,avg_rating,num_of_reviews
HOLLYWOOD,Rita's Italian Ice & Frozen Custard,"Rita's Italian Ice & Frozen Custard, 313 Johnson St, Hollywood, FL 33019",26.015625,-80.125,Ice cream shopDessert restaurantDessert shopFast food restaurantFrozen dessert supplierFrozen yogurt shop,0,4,36
BRANDON,Auntie Anne's,"Auntie Anne's, 409 Brandon Town Center Dr, Brandon, FL 33511",27.9375,-82.3125,Pretzel storeBakeryCafeRestaurant,0,3,36
WELLINGTON,Cinnabon,"Cinnabon, 10300 Forest Hill Blvd, Wellington, FL 33414",26.640625,-80.1875,Bakery,0,3,18
ODESSA,Panera Bread,"Panera Bread, 16034 Preserve Marketplace Blvd, Odessa, FL 33556",28.1875,-82.5625,CafeBakeryBreakfast restaurantCatererCoffee shopDelivery serviceTakeout RestaurantSalad shopSandwich shopSoup restaurant,0,2,67
WINTER PARK,Einstein Bros. Bagels,"Einstein Bros. Bagels, 200 W Fairbanks Ave, Winter Park, FL 32789",28.59375,-81.375,Bagel shopBakeryBreakfast restaurantCafeCoffee shop,0,2,8
SAINT PETERSBURG,Dunkin',"Dunkin', 6325 9th St N, St. Petersburg, FL 33702",27.828125,-82.625,Coffee shopBagel shopBakeryBreakfast restaurantDonut shopFast food restaurantTakeout Restaurant,0,2,5
DELAND,Pad Thai Cafe,"Pad Thai Cafe, 636 W New York Ave, DeLand, FL 32720",29.03125,-81.3125,Restaurant,0,4,38
GENEVA,Subway,"Subway, 135 E Highway 46 S/R 426, Geneva, FL 32732",28.734375,-81.125,Sandwich shopCatererFast food restaurantTakeout RestaurantRestaurant,0,3,18
HOLLYWOOD,Subway,"Subway, 7200 Pines Blvd, Pembroke Pines, FL 33024",26.0,-80.25,Sandwich shopFast food restaurantTakeout RestaurantRestaurant,0,4,38
DAYTONA BEACH,Jersey Mike's Subs,"Jersey Mike's Subs, 1425C Cornerstone Blvd, Daytona Beach, FL 32117",29.21875,-81.125,Sandwich shopCatererDeliFast food restaurantTakeout Restaurant,0,3,18
ORLANDO,Domino's Pizza,"Domino's Pizza, 10039 S Orange Ave STE B, Orlando, FL 32824",28.421875,-81.375,Pizza deliveryDelivery RestaurantTakeout RestaurantPizza restaurantPizza Takeout,0,3,8
JACKSONVILLE BEACH,Kathy's Table,"Kathy's Table, 1010B 3rd St N, Jacksonville Beach, FL 32250",30.296875,-81.375,Restaurant,0,4,14
DELRAY BEACH,It's Just Wings,"It's Just Wings, 14534 S Military Trail, Delray Beach, FL 33484",26.453125,-80.125,Chicken wings restaurantChicken restaurantRestaurant,0,1,6
SAINT PETERSBURG,Buffalo Grill,"Buffalo Grill, 5639 Park St N, St. Petersburg, FL 33709",27.828125,-82.75,Chinese restaurant,0,4,6
SAINT PETERSBURG,Subway,"Subway, 4745 22nd Ave S, St. Petersburg, FL 33711",27.75,-82.6875,Sandwich shopFast food restaurantTakeout RestaurantRestaurant,0,3,58
LIVE OAK,Subway,"Subway, 1530 Ohio Ave S, Live Oak, FL 32064",30.28125,-83.0,Sandwich shopCatererFast food restaurantTakeout RestaurantRestaurant,0,3,68
EVERGLADES CITY,Subway,"Subway, 31990 Tamiami Trail E, Everglades City, FL 34139",25.90625,-81.375,Sandwich shopCatererFast food restaurantTakeout RestaurantRestaurant,0,4,18
NAPLES,China Gourmet,"China Gourmet, 15275 Collier Blvd #209, Naples, FL 34119",26.265625,-81.6875,Chinese restaurantBuffet restaurant,0,3,8
ORANGE CITY,Wing Street,"Wing Street, 909 Saxon Blvd, Orange City, FL 32763",28.90625,-81.3125,Takeout RestaurantRestaurant,0,4,28
ORLANDO,Krispy krunchy chicken,"Krispy krunchy chicken, 794 S Tampa Ave, Orlando, FL 32805",28.53125,-81.375,Chicken restaurant,0,4,38
PORT SAINT LUCIE,El Nopalito,"El Nopalito, 100 NW Airoso Blvd, Port St. Lucie, FL 34983",27.3125,-80.375,Restaurant,0,4,18
SARASOTA,Cooper's Hawk Winery & Restaurant,"Cooper's Hawk Winery & Restaurant, Fruitville Commons Blvd, Sarasota, FL 34240",27.34375,-82.4375,American restaurant,0,4,34
MIAMI,Sandwich King,"Sandwich King, 6791 SW 56th St #5721, Miami, FL 33155",25.71875,-80.3125,CafeteriaBreakfast restaurantFast food restaurantLunch restaurantTakeout RestaurantSandwich shop,0,4,58
MELROSE,Winn-Dixie,"Winn-Dixie, 3212 State Rd 21, Melrose, FL 32666",29.765625,-82.0625,Grocery storeBakeryDeliFloristSupermarket,0,4,726
WEST PALM BEACH,Winn-Dixie Wine & Spirits,"Winn-Dixie Wine & Spirits, 7911 S Dixie Hwy, West Palm Beach, FL 33405",26.640625,-80.0625,Liquor storeBakeryDeliFlorist,0,3,8
PENSACOLA,Shell,"Shell, 330 Kenmore Rd, Pensacola, FL 32503",30.484375,-87.25,Gas stationAlternative fuel stationATMConvenience storeElectric vehicle charging stationRestaurant,0,3,5
SUMMERFIELD,King Garden,"King Garden, 17860 SE 109th Ave #603, Summerfield, FL 34491",28.953125,-81.9375,Chinese restaurant,0,4,34
KEY LARGO,La Marea,"La Marea, 97450 Overseas Hwy, Key Largo, FL 33037",25.078125,-80.4375,Breakfast restaurant,0,3,16
LEESBURG,China Max,"China Max, 10401 US-441 Suite 80, Leesburg, FL 34788",28.828125,-81.8125,Chinese restaurant,0,3,28
ALTAMONTE SPRINGS,Mediterranean Gourmet,"Mediterranean Gourmet, 451 E Altamonte Dr, Altamonte Springs, FL 32701",28.671875,-81.375,Mediterranean restaurantFast food restaurantRestaurant,0,4,55
PANAMA CITY BEACH,Gratify,"Gratify, 102 Carillon Market St, Panama City Beach, FL 32413",30.265625,-86.0,Restaurant,0,3,5
DELRAY BEACH,The Bistro,"The Bistro, 732 Monaco P, Delray Beach, FL 33446",26.4375,-80.125,Restaurant,0,4,28
BOYNTON BEACH,Del Sol Bakery,"Del Sol Bakery, 1600 N Federal Hwy #15, Boynton Beach, FL 33435",26.546875,-80.0625,BakeryCake shopCoffee shopSandwich shop,0,4,105
BONITA SPRINGS,Taqueria La Cabana,"Taqueria La Cabana, 27010 Old 41 Rd, Bonita Springs, FL 34135",26.34375,-81.75,Mexican restaurant,0,3,58
NEW PORT RICHEY,Nekter Juice Bar,"Nekter Juice Bar, 3236 Little Rd, Trinity, FL 34655",28.203125,-82.6875,Juice shopBreakfast restaurantCafeHealth food restaurantRestaurant,0,4,38
TAMPA,China Legend,"China Legend, 4537 Gunn Hwy, Tampa, FL 33624",28.046875,-82.5,Chinese restaurantAsian restaurantChinese noodle restaurantChinese takeawayRestaurant,0,4,178
CRESCENT CITY,China Wok,"China Wok, 1005 Summit St, Crescent City, FL 32112",29.453125,-81.5,Chinese restaurant,0,4,48
LABELLE,Domino's Pizza,"Domino's Pizza, 870 W Hickpochee Ave Unit 1700, LaBelle, FL 33935",26.765625,-81.4375,Pizza deliveryDelivery RestaurantTakeout RestaurantPizza restaurantPizza Takeout,0,4,6
TALLAHASSEE,Chipotle Mexican Grill,"Chipotle Mexican Grill, 699 W Gaines St, Tallahassee, FL 32304",30.4375,-84.3125,Mexican restaurantCatererFast food restaurant,0,3,48
SARASOTA,Ben's Soft Pretzels,"Ben's Soft Pretzels, 8320 Lockwood Ridge Rd, Sarasota, FL 34243",27.390625,-82.5,Pretzel storeFast food restaurantSnack bar,0,4,18
LAKELAND,Starbucks,"Starbucks, 6419 Florida Ave S #101, Lakeland, FL 33813",27.953125,-82.0,Coffee shopBreakfast restaurantCafeCoffee storeEspresso barInternet cafe,0,4,28
DELRAY BEACH,Menchie's Frozen Yogurt,"Menchie's Frozen Yogurt, 9169 W Atlantic Ave Ste 116, Delray Beach, FL 33446",26.453125,-80.1875,Frozen yogurt shopBakeryCake shopCatererDessert restaurantDessert shopIce cream shopKosher restaurant,0,4,37
ORANGE PARK,Auntie Anne's,"Auntie Anne's, 1910 Wells Rd, Orange Park, FL 32073",30.1875,-81.75,Pretzel storeBakeryCafeRestaurant,0,3,18
WINDERMERE,Clean Juice,"Clean Juice, 5855 Winter Garden Vineland Rd Suite 130, Windermere, FL 34786",28.484375,-81.5625,Juice shopFruit and vegetable storeHealth food storeOrganic restaurantRestaurantVegan restaurantVegetarian restaurant,0,4,48
WELLINGTON,Subway,"Subway, 10101 Forest Hill Blvd, Wellington, FL 33414",26.65625,-80.1875,Sandwich shopCatererFast food restaurantTakeout RestaurantRestaurant,0,3,8
FORT MYERS,Einstein Bros. Bagels,"Einstein Bros. Bagels, 10501 Florida Gulf Coast University Blvd South, Fort Myers, FL 33965",26.46875,-81.75,Bagel shopBakeryBreakfast restaurantCafeCoffee shop,0,4,18
MIAMI,Chick-fil-A,"Chick-fil-A, 1410 NW N River Dr, Miami, FL 33125",25.78125,-80.25,Fast food restaurantBreakfast restaurantCatererChicken restaurantDelivery serviceFamily restaurant,0,4,48
LAKE WALES,Market Cafe,"Market Cafe, 20 N Market St, Lake Wales, FL 33853",27.90625,-81.5625,Restaurant,0,4,15
ORLANDO,Leroy's,"Leroy's, 720 N Hastings St, Orlando, FL 32808",28.546875,-81.4375,Jamaican restaurant,0,4,66
PALATKA,Captain D's,"Captain D's, 200 FL-19, Palatka, FL 32177",29.65625,-81.625,Seafood restaurantAmerican restaurantFamily restaurantFast food restaurantFish & chips restaurant,0,4,248
SAINT MARKS,Subway,"Subway, 7223 Coastal Hwy, St Marks, FL 32355",30.1875,-84.1875,Sandwich shopCatererFast food restaurantTakeout RestaurantRestaurant,0,3,8
CLERMONT,BJ's Bakery,"BJ's Bakery, 2577 S Hwy 27, Clermont, FL 34711",28.53125,-81.75,Bakery,0,4,2
ORLANDO,Clean Juice,"Clean Juice, 7512 Dr Phillips Blvd Suite 60, Orlando, FL 32819",28.453125,-81.5,Juice shopFruit and vegetable storeHealth food storeOrganic restaurantRestaurantVegan restaurantVegetarian restaurant,0,4,146
TAMPA,Charleys Cheesesteaks,"Charleys Cheesesteaks, 3108 N Boundary Blvd, Tampa, FL 33621",27.859375,-82.5,Cheesesteak restaurantAmerican restaurantFast food restaurantFood courtSandwich shop,0,3,8
HURLBURT FIELD,Charleys Cheesesteaks,"Charleys Cheesesteaks, 112 Lielmanis Ave #91012, Hurlburt Field, FL 32544",30.421875,-86.6875,Cheesesteak restaurantAmerican restaurantFast food restaurantFood courtSandwich shop,0,3,8
PALM BAY,Rita's Italian Ice & Frozen Custard,"Rita's Italian Ice & Frozen Custard, 160 Malabar Road SW, West 113, Palm Bay, FL 32907",28.0,-80.6875,Ice cream shopDessert restaurantDessert shopFast food restaurantFrozen dessert supplierFrozen yogurt shop,0,4,28
COCOA BEACH,Coney Island Hot Dogs,"Coney Island Hot Dogs, Cocoa Beach, FL 32931",28.375,-80.625,Restaurant,0,3,5
INVERNESS,Laredo Taco Company,"Laredo Taco Company, 1005 US-41, Inverness, FL 34450",28.84375,-82.3125,Fast food restaurant,0,3,18
SANFORD,Wing Street,"Wing Street, 3852 S Orlando Dr, Sanford, FL 32773",28.75,-81.3125,Takeout Restaurant,0,3,18
BROOKSVILLE,Tropical Smoothie Cafe,"Tropical Smoothie Cafe, 13382 Cortez Blvd, Brooksville, FL 34613",28.53125,-82.5,RestaurantJuice shop,0,4,35
OCALA,Wendy's,"Wendy's, 7571 SE Maricamp Rd, Ocala, FL 34472",29.109375,-82.0,Fast food restaurant,0,2,18
OCOEE,Auntie Anne's,"Auntie Anne's, 9401 W Colonial Dr Suite 644, Ocoee, FL 34761",28.5625,-81.5,Pretzel storeBakeryCafeRestaurant,0,4,16
NAPLES,Jimmy John's,"Jimmy John's, 2500 Tamiami Trail N Suite 108, Naples, FL 34103",26.171875,-81.8125,Sandwich shopCatererFast food restaurantDelivery RestaurantTakeout Restaurant,0,3,27
PALATKA,Shell,"Shell, 241 S US-17, Palatka, FL 32177",29.640625,-81.625,Gas stationAlternative fuel stationATMConvenience storeElectric vehicle charging stationRestaurant,0,4,5
BELLE GLADE,Subway,"Subway, 1540 NW Ave L, Belle Glade, FL 33430",26.703125,-80.6875,Sandwich shopCatererFast food restaurantTakeout RestaurantRestaurant,0,3,38
BELLE GLADE,Taqueria Jalisco,"Taqueria Jalisco, 616 NW 16th St, Belle Glade, FL 33430",26.6875,-80.6875,Mexican restaurant,0,4,18
DAVENPORT,The Chippy,"The Chippy, 146 California Blvd, Davenport, FL 33897",28.296875,-81.6875,Takeout Restaurant,0,5,2
DELTONA,Subway,"Subway, 2160 Howland Blvd, Deltona, FL 32738",28.921875,-81.1875,Sandwich shopCatererFast food restaurant,0,3,104
JACKSONVILLE,Shell,"Shell, 9115 Merrill Rd, Jacksonville, FL 32225",30.359375,-81.5625,Gas stationAlternative fuel stationATMCar washConvenience storeElectric vehicle charging stationRestaurant,0,3,34
CRYSTAL RIVER,Wawa,"Wawa, 505 NE US Hwy 19, Crystal River, FL 34429",28.90625,-82.5625,Convenience storeBreakfast restaurantCafeCandy storeCheesesteak restaurantCoffee shopFast food restaurantHoagie restaurantSandwich shopTobacco shop,0,2,14
VENICE,Little Caesars Pizza,"Little Caesars Pizza, 4197 S Tamiami Trail, Venice, FL 34293",27.046875,-82.375,Pizza restaurantAmerican restaurantChicken wings restaurantFast food restaurantPizza deliveryPizza Takeout,0,3,28
MIAMI,La Carpaccieria,"La Carpaccieria, 5026 NE 2nd Ave Suite 310, Miami, FL 33137",25.828125,-80.1875,RestaurantCatererItalian restaurantTapas restaurant,0,5,58
JACKSONVILLE,Hobart Service,"Hobart Service, 7775 Ramona Blvd W, Jacksonville, FL 32221",30.3125,-81.75,Appliance repair serviceAppliance parts supplierKitchen supply storeRestaurant supply storeStore equipment supplier,0,4,7
TAMPA,Daily Bread Bakery,"Daily Bread Bakery, 1404 E Fletcher Ave, Tampa, FL 33612",28.0625,-82.4375,Bakery,0,4,28
PALM BEACH GARDENS,China Town,"China Town, 3101 PGA Boulevard, Palm Beach Gardens, FL 33410",26.84375,-80.0625,Chinese restaurant,0,2,36
PENSACOLA,Sbarro,"Sbarro, 5100 N 9th Ave, Pensacola, FL 32504",30.46875,-87.1875,Pizza restaurantCatererFast food restaurantItalian restaurantPasta shopPizza deliveryPizza Takeout,0,3,48
ORLANDO,Subway,"Subway, Trauma Ctr Bed, 1414 Kuhl Ave Tower, 1st Fl Lobby, Orlando, FL 32806",28.53125,-81.375,Sandwich shopCatererFast food restaurantTakeout RestaurantRestaurant,0,3,18
LARGO,It's Just Wings,"It's Just Wings, 13359 Seminole Blvd, Largo, FL 33778",27.890625,-82.8125,Chicken wings restaurantChicken restaurantRestaurant,0,4,1
LAKELAND,Butter Krust Bakery,"Butter Krust Bakery, 3355 W Memorial Blvd, Lakeland, FL 33815",28.046875,-82.0,Wholesale bakery,0,3,18
JACKSONVILLE,New China Chinese Restaurant,"New China Chinese Restaurant, 6331 Roosevelt Blvd #04, Jacksonville, FL 32244",30.234375,-81.6875,Chinese restaurantAsian restaurantTakeout Restaurant,0,4,78
FORT MYERS,Nathan's,"Nathan's, 11100 Terminal Access Rd #8630, Fort Myers, FL 33913",26.53125,-81.75,Hot dog restaurant,0,2,28
FORT LAUDERDALE,Auntie Anne's,"Auntie Anne's, 4700 S Flamingo Rd, Cooper City, FL 33330",26.0625,-80.3125,Pretzel storeBakeryCafeRestaurant,0,3,7
FORT LAUDERDALE,Burgerhive,"Burgerhive, 4607 S University Dr, Davie, FL 33328",26.0625,-80.25,Vegan restaurantHamburger restaurant,0,4,18
PORT CHARLOTTE,Asia Cafe,"Asia Cafe, 1441 Tamiami Trail #615, Port Charlotte, FL 33948",27.015625,-82.125,Chinese restaurant,0,4,38
MIAMI,Chipotle,"Chipotle, 5875 NW 105th Ct Ste 103, Doral, FL 33178",25.828125,-80.375,Mexican restaurant,0,3,28
EGLIN AFB,Charleys Cheesesteaks,"Charleys Cheesesteaks, 309 W Van Matre Ave, Eglin AFB, FL 32542",30.484375,-86.5,Cheesesteak restaurantAmerican restaurantFast food restaurantFood courtSandwich shop,0,3,33
MIAMI,Subway,"Subway, 9060 S Dixie Hwy, Miami, FL 33156",25.6875,-80.3125,Sandwich shopFast food restaurantTakeout RestaurantRestaurant,0,4,25
TALLAHASSEE,Costco Food Court,"Costco Food Court, 4067 Lagniappe Way, Tallahassee, FL 32317",30.453125,-84.1875,Food courtTakeout Restaurant,0,4,8
ORLANDO,Epic Eats,"Epic Eats, 351 S Studio Dr, Orlando, FL 32830",28.359375,-81.5625,Dessert restaurantDessert shopRestaurant,0,4,18
MIDDLEBURG,Shell,"Shell, 5105 Co Rd 218, Middleburg, FL 32068",30.09375,-81.9375,Gas stationAlternative fuel stationATMConvenience storeElectric vehicle charging stationRestaurant,0,3,6
MIAMI,Chili's Grill & Bar,"Chili's Grill & Bar, 1710 NW 117th Pl, Miami, FL 33182",25.796875,-80.375,Tex-Mex restaurantMexican restaurantRestaurant,0,3,15
PALM BEACH,Piccolo Mondo,"Piccolo Mondo, 87 Via Mizner, Palm Beach, FL 33480",26.703125,-80.0625,Takeout Restaurant,0,4,8
BRADENTON,Quiznos,"Quiznos, 14315 E State Rd 70, Lakewood Ranch, FL 34202",27.4375,-82.375,Sandwich shopCatererDeliFast food restaurantRestaurant,0,4,25
GLEN SAINT MARY,Subway,"Subway, 9206 County Rd 125, Glen St Mary, FL 32040",30.265625,-82.1875,Sandwich shopFast food restaurantTakeout RestaurantRestaurant,0,2,8
TAMPA,Stop & Pick,"Stop & Pick, 4801 N Lois Ave, Tampa, FL 33614",27.984375,-82.5,Convenience storeATMBeer storeRestaurantStore,0,3,8
MIAMI,Subway,"Subway, 20131 SW 127th Ave Store 25, Miami, FL 33177",25.578125,-80.375,Sandwich shopCatererFast food restaurantTakeout RestaurantRestaurant,0,4,38
OCALA,Taqueria Jalisco,"Taqueria Jalisco, 14055 FL-40, Ocala, FL 34481",29.15625,-82.375,Mexican restaurant,0,4,7
FORT LAUDERDALE,Pizza Hut,"Pizza Hut, 2432 N State Rd 7, Lauderdale Lakes, FL 33311",26.15625,-80.1875,Pizza deliveryChicken wings restaurantPizza restaurantPizza Takeout,0,2,152
MIAMI,Subway,"Subway, 3100 SW 62nd Ave, Miami, FL 33155",25.734375,-80.3125,Sandwich shopCatererFast food restaurantTakeout RestaurantRestaurant,0,3,48
HOLLYWOOD,Smoothie Time,"Smoothie Time, 1940 N 30th Rd, Hollywood, FL 33021",26.03125,-80.1875,Vegan restaurant,0,5,4
FORT LAUDERDALE,Trapeze,"Trapeze, 5213 FL-7, Tamarac, FL 33319",26.1875,-80.1875,Night clubBarClubRestaurant,0,4,124
FORT LAUDERDALE,Shell,"Shell, 3091 N Dixie Hwy, Oakland Park, FL 33334",26.171875,-80.125,Gas stationAlternative fuel stationATMCar washConvenience storeElectric vehicle charging stationRestaurant,0,3,53
CLEARWATER,Subway,"Subway, 1444-A S Belcher Rd, Clearwater, FL 33764",27.9375,-82.75,Sandwich shopCatererFast food restaurantTakeout RestaurantRestaurant,0,3,66
CAPTIVA,The Boathouse,"The Boathouse, 4421 Bartlett Pkwy, Captiva, FL 33924",26.59375,-82.1875,Restaurant,0,3,18
JACKSONVILLE,Great American Cookies,"Great American Cookies, 10300 Southside Blvd Space 2510, Jacksonville, FL 32256",30.1875,-81.5625,Cookie shopBakeryCake shopDessert restaurantDessert shopRestaurant,0,4,18
MIAMI GARDENS,Pizza Hut,"Pizza Hut, 3477 NW 183rd St, Miami Gardens, FL 33056",25.9375,-80.25,Pizza deliveryChicken wings restaurantTakeout RestaurantPizza restaurant,0,3,54
FORT LAUDERDALE,Dunkin',"Dunkin', 2760 W Sunrise Blvd, Fort Lauderdale, FL 33311",26.140625,-80.1875,Coffee shopBagel shopBakeryBreakfast restaurantDonut shopFast food restaurantTakeout Restaurant,0,3,13
SAINT JOHNS,Subway,"Subway, 119 Bartram Oaks Walk Suite 109, Jacksonville, FL 32259",30.125,-81.625,Sandwich shopCatererFast food restaurantTakeout RestaurantRestaurant,0,3,58
MIAMI,Carvel,"Carvel, 8349 W Flagler St, Miami, FL 33144",25.765625,-80.3125,Ice cream shopBakeryCake shopDessert restaurantDessert shop,0,4,53
WEST PALM BEACH,Subway,"Subway, 6304 Forest Hill Blvd Space #304, Greenacres, FL 33415",26.65625,-80.125,Sandwich shopCatererFast food restaurantTakeout RestaurantRestaurant,0,3,28
PORT SAINT LUCIE,Dunkin',"Dunkin', 903 E Prima Vista Blvd, Port St. Lucie, FL 34952",27.328125,-80.3125,Coffee shopBagel shopBakeryBreakfast restaurantDonut shopFast food restaurantTakeout Restaurant,0,2,8
MELBOURNE,Wawa,"Wawa, 1105 Palmetto Ave, Melbourne, FL 32901",28.078125,-80.625,Convenience storeBreakfast restaurantCafeCandy storeCheesesteak restaurantCoffee shopFast food restaurantGas stationHoagie restaurantSandwich shop,0,3,54
SARASOTA,Domino's Pizza,"Domino's Pizza, 8539 S Tamiami Trail, Sarasota, FL 34238",27.234375,-82.5,Pizza deliveryDelivery RestaurantTakeout RestaurantPizza restaurantPizza Takeout,0,3,108
SANFORD,Tropical Smoothie Cafe,"Tropical Smoothie Cafe, 3715 S Orlando Dr Ste 400, Sanford, FL 32773",28.765625,-81.3125,RestaurantJuice shop,0,3,28
ORLANDO,Subway,"Subway, 2455 S Hiawassee Rd Shop 2D (Unit 230, Orlando, FL 32835",28.515625,-81.5,Sandwich shopCatererFast food restaurantTakeout RestaurantRestaurant,0,3,47
FORT LAUDERDALE,Yami Crab & Bar,"Yami Crab & Bar, 12705 W Sunrise Blvd, Sunrise, FL 33323",26.140625,-80.3125,Seafood restaurantCajun restaurant,0,4,48
PUNTA GORDA,Subway,"Subway, 5001 Taylor Rd, Punta Gorda, FL 33950",26.890625,-82.0,Sandwich shopCatererFast food restaurantTakeout RestaurantRestaurant,0,3,18
ORLANDO,Caribbean Cuisine,"Caribbean Cuisine, 5812 Old Winter Garden Rd, Orlando, FL 32835",28.53125,-81.4375,Haitian restaurant,0,3,97
ORLANDO,New China Restaurant,"New China Restaurant, 7649 W Colonial Dr #160, Orlando, FL 32818",28.546875,-81.5,Chinese restaurantRestaurant,0,3,148
ORLANDO,Smoothie King,"Smoothie King, 4000 Central Florida Blvd Bldg. 88, Orlando, FL 32816",28.59375,-81.1875,Juice shopFast food restaurantHealth food restaurantDelivery RestaurantTakeout RestaurantVitamin & supplements store,0,3,7
LARGO,Toni's Pizza,"Toni's Pizza, 13355 S Belcher Rd, Largo, FL 33773",27.890625,-82.75,Restaurant,0,4,48
NAPLES,Subway,"Subway, 5555 Golden Gate Pkwy Unit 113, Naples, FL 34116",26.171875,-81.6875,Sandwich shopCatererFast food restaurantTakeout RestaurantRestaurant,0,3,98
LARGO,Subway,"Subway, 13664 Walsingham Rd Suite B, Largo, FL 33774",27.875,-82.8125,Sandwich shopFast food restaurantTakeout RestaurantRestaurant,0,3,27
KEY WEST,Corner Kitchen,"Corner Kitchen, 1128 Simonton St Suite A, Key West, FL 33040",24.546875,-81.8125,Restaurant,0,5,6
MIAMI,Valentina's Pizza,"Valentina's Pizza, 2525 NW 2nd Ave, Miami, FL 33127",25.796875,-80.1875,Pizza restaurant,0,4,17
MIAMI BEACH,Freshii,"Freshii, WALGREENS MIAMI, 1669 Collins Ave, Miami Beach, FL 33139",25.796875,-80.125,Health food restaurant,0,2,16
PONTE VEDRA,Daily's and Daily's Dash,"Daily's and Daily's Dash, 40 Settlement Dr, Ponte Vedra Beach, FL 32081",30.109375,-81.4375,Convenience storeDeliGas stationRestaurant,0,3,13
PONTE VEDRA,Shell,"Shell, 40 Settlement Dr, Ponte Vedra Beach, FL 32081",30.109375,-81.4375,Gas stationAlternative fuel stationATMCar washConvenience storeElectric vehicle charging stationRestaurant,0,4,26
BRANDON,Villa Pizza,"Villa Pizza, 517 Brandon Town Center Mall, Brandon, FL 33511",27.9375,-82.3125,Pizza restaurantCatererItalian restaurantPasta shopRestaurantSalad shop,0,3,28
LADY LAKE,Wawa,"Wawa, 13535 US-441, Lady Lake, FL 32159",28.953125,-81.9375,Convenience storeBreakfast restaurantCafeCandy storeCheesesteak restaurantCoffee shopFast food restaurantHoagie restaurantSandwich shop,0,3,18
MELBOURNE,Chopstick House,"Chopstick House, 4270 Minton Rd # 106, Melbourne, FL 32904",28.03125,-80.6875,Chinese restaurantDelivery Restaurant,0,3,88
