,Nombre,address,gmap_id,description,category,Rating,Reviews,price,hours,MISC,relative_results,url,restaurant,bakery,dessert,pastry,Condición_Establecimiento,street,Zip,horario,open,close,City,County Name,latitude,longitude
1872,Subway,"Subway, 18900 NE 25th Ave, North Miami Beach, FL 33180",0x88d9ac51c5140e53:0xc2dad6fa269faa54,"Casual counter-serve chain for build-your-own sandwiches & salads, with health-conscious options.","Sandwich shop,Caterer,Fast food restaurant,Takeout Restaurant,Restaurant",4,68,$,1.0,1.0,"0x88d9ac5a08499293:0xcf182e051958a2b1,0x88d9ac53f08a3b65:0xf3d8e65f12969d87,0x88d9ac50a48dd915:0x14e5ba810662669e,0x88d9ac5130dfff53:0xede98eb3cf2032d",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9ac51c5140e53:0xc2dad6fa269faa54?authuser=-1&hl=en&gl=us,1,0,0,0,Activo,18900 NE 25th Ave FL USA,33180,Open ⋅ Closes 8PM,Sin Dato,8PM,MIAMI,MIAMI-DADE,25.94977035,-80.15378309300338
1873,Pizza Hut Express,"Pizza Hut Express, 13435 Highway 77 Express Lane, Southport, FL 32409",0x88939931677b02db:0xba795c872faa1eb,Family-friendly chain known for its made-to-order pizzas.,"Pizza restaurant,Takeout Restaurant",4,18,$,1.0,1.0,"0x889383069a7c30b5:0xc89b797c277791d7,0x8893992e9129722f:0x491d092e8afa77b1,0x889399315ddb4501:0x3a9d4589638cdeeb,0x8893830470cccd77:0x91671d899c0d4c59,0x889383d0363a7e95:0xbffd77623f84837d",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88939931677b02db:0xba795c872faa1eb?authuser=-1&hl=en&gl=us,1,0,0,0,Inactivo,13435 Highway 77 Express Lane FL USA,32409,Sin Dato,Sin Dato,Sin Dato,PANAMA CITY,BAY,30.390625,-85.6875
1874,Panda Express,"Panda Express, 1850 NW 117th Pl Unit 301, Miami, FL 33182",0x88d9bf0226296dd5:0x2b13ee85e899c0c4,"Fast-food chain for Chinese standards, including some health-conscious options.","Chinese restaurant,Restaurant",3,18,$,1.0,1.0,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9bf0226296dd5:0x2b13ee85e899c0c4?authuser=-1&hl=en&gl=us,1,0,0,0,Activo,1850 NW 117th Pl Unit 301 FL USA,33182,Closed ⋅ Opens 11AM,11AM,Sin Dato,MIAMI,MIAMI-DADE,25.796875,-80.375
1875,China Max,"China Max, 303 301 Blvd W, Bradenton, FL 34205",0x88c3161ed82aafb1:0xdc3b91fa34e6efe7,Sin Dato,Hong Kong style fast food restaurant,4,17,$,1.0,1.0,"0x88c3161bdcf98f11:0xdd537b8fdcdb5cfa,0x88c315e31255a151:0x54df29bd1fd75576,0x88c3162a10ef1321:0x8fe80553e3ab4833,0x88c3167897593f0b:0x3289f8ae928591a1",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88c3161ed82aafb1:0xdc3b91fa34e6efe7?authuser=-1&hl=en&gl=us,1,0,0,0,Activo,303 301 Blvd W FL USA,34205,Closed ⋅ Opens 11AM,11AM,Sin Dato,BRADENTON,MANATEE,27.4655086,-82.5657338
1876,Subway,"Subway, 2020 N Flamingo Rd Unit 34, Pembroke Pines, FL 33028",0x88d9a65c8c72d8bb:0x6920dc792f0d52d1,"Casual counter-serve chain for build-your-own sandwiches & salads, with health-conscious options.","Sandwich shop,Fast food restaurant,Takeout Restaurant,Restaurant",4,34,$,1.0,1.0,"0x88d9a65d6a4ccd19:0x2d3f4053e08b1c37,0x88d9a66f792bee39:0x257626dc65b93798,0x88d9a7a4f70afc39:0xca0d94a5a4e05061,0x88d9a65c5007b2ef:0x8b22c632d29a4e24",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9a65c8c72d8bb:0x6920dc792f0d52d1?authuser=-1&hl=en&gl=us,1,0,0,0,Activo,2020 N Flamingo Rd Unit 34 FL USA,33028,Temporarily closed,Temporarily closed,Temporarily closed,PEMBROKE PINES,BROWARD,26.03125,-80.3125
1877,Wingstop,"Wingstop, 7589 W Irlo Bronson Memorial Hwy, Kissimmee, FL 34747",0x88dd7f76d0a96c2d:0xbf6432dfdebc1b6f,Casual counter-serve chain serving a variety of chicken wings & sides.,"Chicken wings restaurant,Chicken restaurant",2,66,$$,1.0,1.0,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88dd7f76d0a96c2d:0xbf6432dfdebc1b6f?authuser=-1&hl=en&gl=us,1,0,0,0,Activo,7589 W Irlo Bronson Memorial Hwy FL USA,34747,Closes soon ⋅ 12AM ⋅ Opens 11AM Sun,Sin Dato,12AM,KISSIMMEE,OSCEOLA,28.33385223941487,-81.58968681504324
1878,Wendy's,"Wendy's, Terminal D, 2100 NW 42nd Ave, Miami, FL 33126",0x88d9b7582c03808d:0x4653bf3d0869b81f,"Fast-food burger chain known for its shakes, as well as sides such as chili & baked potatoes.","Fast food restaurant,Hamburger restaurant",3,8,Sin Dato,1.0,1.0,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9b7582c03808d:0x4653bf3d0869b81f?authuser=-1&hl=en&gl=us,1,0,0,0,Activo,Terminal D FL USA,33126,Closed ⋅ Opens 6:30AM Sun,6:30AM Sun,Sin Dato,MIAMI,MIAMI-DADE,25.796875,-81.56138737714576
1879,Lakeside Cafe,"Lakeside Cafe, 10901 Old Cutler Rd, Coral Gables, FL 33156",0x88d9c879abc71301:0x514444e76ff10e3c,Sin Dato,American restaurant,4,18,Sin Dato,1.0,1.0,"0x88d9c878b0f07f69:0xefeaf85fdf0cbe70,0x88d9c7efe5bd91bd:0x71c5cca1a3aff810,0x88d9c7e51ec216f3:0x9ef5ab0284ac73d1,0x88d9b7cfb157ce31:0x71dd0e59069c6ef,0x88d9c7408e575d9d:0x94ef06c973f0246e",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9c879abc71301:0x514444e76ff10e3c?authuser=-1&hl=en&gl=us,1,0,0,0,Activo,10901 Old Cutler Rd FL USA,33156,Temporarily closed,Temporarily closed,Temporarily closed,MIAMI,MIAMI-DADE,25.67850545,-80.27433585675104
1880,BurgerIM,"BurgerIM, 6704 Main St, Miami Lakes, FL 33014",0x88d9a519736e37eb:0xb57168f5138bb9b1,Sin Dato,Hamburger restaurant,3,18,Sin Dato,1.0,1.0,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9a519736e37eb:0xb57168f5138bb9b1?authuser=-1&hl=en&gl=us,1,0,0,0,Activo,6704 Main St FL USA,33014,Open ⋅ Closes 10PM,Sin Dato,10PM,HIALEAH,MIAMI-DADE,30.38074557142857,-81.65020883673469
1881,Wendy's,"Wendy's, 7230 W Miss Maggie Dr, Homosassa, FL 34448",0x88e817a5ef3dccb5:0x6e2eab893a341456,Sin Dato,"Fast food restaurant,Breakfast restaurant",3,13,$,1.0,1.0,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e817a5ef3dccb5:0x6e2eab893a341456?authuser=-1&hl=en&gl=us,1,0,0,0,Activo,7230 W Miss Maggie Dr FL USA,34448,Open ⋅ Closes 1AM,Sin Dato,1AM,HOMOSASSA,CITRUS,28.7219906,-82.5535191
1882,The Crepevine,"The Crepevine, 247 E Granada Blvd, Ormond Beach, FL 32176",0x88e6db246f643a9b:0x4d5345647514bcef,Sin Dato,Restaurant,4,14,Sin Dato,1.0,1.0,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e6db246f643a9b:0x4d5345647514bcef?authuser=-1&hl=en&gl=us,1,0,0,0,Activo,247 E Granada Blvd FL USA,32176,Open ⋅ Closes 9PM,Sin Dato,9PM,ORMOND BEACH,VOLUSIA,29.2925222,-81.0408928
1883,SUBWAY®Restaurants,"SUBWAY®Restaurants, 1521 W Fletcher Ave, Tampa, FL 33612",0x88c2c735534cd613:0x70c4f2e073a42d7d,"Casual counter-serve chain for build-your-own sandwiches & salads, with health-conscious options.","Restaurant,Caterer,Fast food restaurant,Sandwich shop",3,18,$,1.0,1.0,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88c2c735534cd613:0x70c4f2e073a42d7d?authuser=-1&hl=en&gl=us,1,0,0,0,Inactivo,1521 W Fletcher Ave FL USA,33612,Permanently closed,Permanently closed,Permanently closed,TAMPA,HILLSBOROUGH,28.06946734146341,-82.47484880487804
1884,Mr. Puffs Dessert Bar,"Mr. Puffs Dessert Bar, Unnamed Road, Orlando, FL 32809",0x88e77db36536515d:0x5a2074c01b811f1d,Sin Dato,Restaurant,4,4,Sin Dato,1.0,1.0,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e77db36536515d:0x5a2074c01b811f1d?authuser=-1&hl=en&gl=us,1,0,0,0,Inactivo,Unnamed Road FL USA,32809,Sin Dato,Sin Dato,Sin Dato,ORLANDO,ORANGE,29.8735834,-83.6260557
1885,Subway,"Subway, 4501 Capper Road, N Campus Blvd Building E, Jacksonville, FL 32218",0x88e5bba1444dcfb3:0x40758796619123d4,"Casual counter-serve chain for build-your-own sandwiches & salads, with health-conscious options.","Sandwich shop,Caterer,Fast food restaurant,Takeout Restaurant,Restaurant",3,4,$,1.0,1.0,"0x88e5b03b987789f7:0x4a071bfd9ab6c657,0x88e5baaf3f9f88db:0xb9baae085381555d,0x88e5b03bb9725b35:0x43a2b7a58cfc686d,0x88e5b03d93b23295:0x8d9d23dafc46c5be,0x88e5a54d0bc1c00f:0xd2fac97e56381b4",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e5bba1444dcfb3:0x40758796619123d4?authuser=-1&hl=en&gl=us,1,0,0,0,Activo,4501 Capper Road FL USA,32218,Closed ⋅ Opens 9AM Mon,9AM Mon,Sin Dato,JACKSONVILLE,DUVAL,30.4285369,-81.7180993
1886,Hungry Howie's,"Hungry Howie's, 4370 N Federal Hwy, Fort Lauderdale, FL 33308",0x88d902188a4f42ab:0xf9966d72ea711539,"Basic, counter-serve pizzeria chain popular for its flavored crusts, such as sesame & garlic herb.","Pizza restaurant,Chicken wings restaurant,Food delivery,Italian restaurant,Takeout Restaurant,Pasta shop,Pizza delivery,Pizza Takeout,Salad shop,Sandwich shop",3,6,$,1.0,1.0,"0x88d906bae24a5e49:0xd2a294224f820a8c,0x88d9030f2a973fed:0xf8dc0b400c6ce06,0x88d903bacc091005:0x95d2d3a74417246d,0x88d902f4f8e31261:0x8093350d219ad5aa",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d902188a4f42ab:0xf9966d72ea711539?authuser=-1&hl=en&gl=us,1,0,0,0,Inactivo,4370 N Federal Hwy FL USA,33308,Permanently closed,Permanently closed,Permanently closed,FORT LAUDERDALE,BROWARD,26.182078057482247,-80.11960670985387
1887,Asian Chao,"Asian Chao, 4973 International Dr, Orlando, FL 32819",0x88e77faaf1b8bdbb:0x77726edbdcb1d1e6,Sin Dato,Fast food restaurant,2,7,Sin Dato,1.0,1.0,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e77faaf1b8bdbb:0x77726edbdcb1d1e6?authuser=-1&hl=en&gl=us,1,0,0,0,Inactivo,4973 International Dr FL USA,32819,Sin Dato,Sin Dato,Sin Dato,ORLANDO,ORANGE,28.474236042711556,-81.44924048277134
1888,Panda Express,"Panda Express, 8201 S Tamiami Trail, Sarasota, FL 34238",0x88c343ea64425ca3:0x9d15dea8fc180c3f,"Fast-food chain for Chinese standards, including some health-conscious options.","Chinese restaurant,Restaurant",3,28,$,1.0,1.0,"0x88c338a5e54f16b9:0x8741eb9936813a99,0x88c343ea64425ca3:0x3bd9be5f2c79d819,0x88c341712b6a773b:0x279020e4eafc35fc,0x88f82cd2ebc0b8d5:0x2cbb6bb3f184512",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88c343ea64425ca3:0x9d15dea8fc180c3f?authuser=-1&hl=en&gl=us,1,0,0,0,Inactivo,8201 S Tamiami Trail FL USA,34238,Permanently closed,Permanently closed,Permanently closed,SARASOTA,SARASOTA,27.2345976,-82.4915509
1889,Domino's Pizza,"Domino's Pizza, 3821 S Nova Rd, Port Orange, FL 32127",0x88e6d9857161ac65:0xe295817f79f11ddb,Delivery/carryout chain offering a wide range of pizzas & a variety of other dishes & sides.,"Pizza delivery,Delivery Restaurant,Takeout Restaurant,Pizza restaurant,Pizza Takeout",1,5,$,1.0,1.0,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e6d9857161ac65:0xe295817f79f11ddb?authuser=-1&hl=en&gl=us,1,0,0,0,Activo,3821 S Nova Rd FL USA,32127,Closed ⋅ Opens 10:30AM,10:30AM,Sin Dato,PORT ORANGE,VOLUSIA,29.12677505,-81.00228579902662
1890,Golden Krust Caribbean Restaurant,"Golden Krust Caribbean Restaurant, 4703 N State Rd 7, Coral Springs, FL 33073",0x88d91b32662ba609:0x30253125e693ff89,"Island-themed counter-serve chain offering Jamaican beef patties, jerk chicken & curry dishes.",Restaurant,4,38,$,1.0,1.0,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d91b32662ba609:0x30253125e693ff89?authuser=-1&hl=en&gl=us,1,0,0,0,Activo,4703 N State Rd 7 FL USA,33073,Closed ⋅ Opens 9AM,9AM,Sin Dato,POMPANO BEACH,BROWARD,26.8086149,-80.1975239
1891,Nature's Way Cafe,"Nature's Way Cafe, 20 W Atlantic Ave, Delray Beach, FL 33444",0x88d8dfdd25947b45:0xff55982a16330e52,"Local cafe chain serving health-focused sandwiches, salads & smoothies for breakfast & lunch.",Restaurant,4,18,$,1.0,1.0,0x88d8dfdaacb4fdb9:0x84a014ce7c6493d2,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d8dfdd25947b45:0xff55982a16330e52?authuser=-1&hl=en&gl=us,1,0,0,0,Inactivo,20 W Atlantic Ave FL USA,33444,Permanently closed,Permanently closed,Permanently closed,DELRAY BEACH,PALM BEACH,26.461549392857144,-80.07347103571429
1892,Planet Smoothie,"Planet Smoothie, 7538 University Blvd #29, Winter Park, FL 32792",0x88e76fcf66f24dd7:0x41b55106add47ea0,"Sleek chain for custom smoothies made with yogurt, sherbet & nutrition-oriented add-ins.","Juice shop,Health food restaurant",4,48,$,1.0,1.0,"0x88e7688adb0a18fb:0xcc4de21bef3c94df,0x88e76992685ba605:0xa84073cccf8f143b,0x88e76fb4528d82cb:0x18f3e863e80f23d0,0x88e7700552626937:0x5f5d76902d47e39a",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e76fcf66f24dd7:0x41b55106add47ea0?authuser=-1&hl=en&gl=us,1,0,0,0,Activo,7538 University Blvd #29 FL USA,32792,Closed ⋅ Opens 7AM,7AM,Sin Dato,WINTER PARK,ORANGE,28.59375,-81.3125
1893,Lucky's Bar & Grill,"Lucky's Bar & Grill, 10160 W Indiantown Rd, Jupiter, FL 33478",0x88ded14f5c389225:0xf7de0c1c3def67fb,Sin Dato,Restaurant,4,1,$,1.0,1.0,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88ded14f5c389225:0xf7de0c1c3def67fb?authuser=-1&hl=en&gl=us,1,0,0,0,Inactivo,10160 W Indiantown Rd FL USA,33478,Sin Dato,Sin Dato,Sin Dato,JUPITER,PALM BEACH,26.9342838,-80.1412899
1894,Daily's,"Daily's, 532 Cassat Ave, Jacksonville, FL 32254",0x88e5b9a96f96da97:0x71afb737298d9c2f,Sin Dato,"Convenience store,Gas station,Restaurant",3,7,Sin Dato,1.0,1.0,"0x88e5b9a968ea3c81:0xc7482851756e549a,0x88e5c72a2a9ab41b:0x99d258312d44bab,0x88e5b99f3fecd4b3:0xc801fb5247f49037,0x88e5ca72bc6aed95:0x3400ac09c4b48b79,0x88e44b7f3d32b579:0x48c7e294e8d8ba39",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e5b9a96f96da97:0x71afb737298d9c2f?authuser=-1&hl=en&gl=us,1,0,0,0,Activo,532 Cassat Ave FL USA,32254,Open 24 hours,Open 24 hours,Open 24 hours,JACKSONVILLE,DUVAL,30.3189515,-81.7312635
1895,The Burger Experience,"The Burger Experience, Located in Smokey Bones, 2911 Vineland Rd, Kissimmee, FL 34746",0x88dd815458ec7267:0xdc32bfe1db7cf1d3,Sin Dato,Hamburger restaurant,1,1,Sin Dato,1.0,1.0,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88dd815458ec7267:0xdc32bfe1db7cf1d3?authuser=-1&hl=en&gl=us,1,0,0,0,Activo,Located in Smokey Bones FL USA,34746,Open ⋅ Closes 1AM,Sin Dato,1AM,KISSIMMEE,OSCEOLA,28.328125,-81.5
1896,Subway,"Subway, Rawlings Hall, 651 Newell Dr, Gainesville, FL 32611",0x88e8a39d05d55ecb:0xfa9a4370ca5a9575,"Casual counter-serve chain for build-your-own sandwiches & salads, with health-conscious options.","Sandwich shop,Fast food restaurant,Takeout Restaurant,Restaurant",3,35,$,1.0,1.0,"0x88e8a3765665d023:0xe827fa69f38a73e9,0x88e8a39e42a9d089:0x16ebb3e4abf5da01,0x88e8a398afc2aec9:0x505805e78523135",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e8a39d05d55ecb:0xfa9a4370ca5a9575?authuser=-1&hl=en&gl=us,1,0,0,0,Activo,Rawlings Hall FL USA,32611,Temporarily closed,Temporarily closed,Temporarily closed,GAINESVILLE,ALACHUA,29.64623255,-82.34292307962266
1897,7-Eleven - Closed,"7-Eleven - Closed, 4025 S Military Trail, Lake Worth, FL 33463",0x88d927ecbc3c9c31:0x5710193e099cbebf,"Convenience chain offering grab-&-go bites & beverages, plus assorted newsstand items.","Convenience store,Bakery,Beer store,Candy store,Coffee shop,Food products supplier,Gas station,Snack bar,Tobacco shop,Wine store",3,18,$,1.0,1.0,"0x88d927f30fd9bec7:0x5b04df7e06bb3c1,0x88d8d80da64a2c8b:0x4373629041582d75,0x88d9203d1c2ff4b9:0xb21bf7dc6d64efca,0x88d92649c7d1a2fd:0x9824977e8c3da2ed,0x88d92790d6813495:0x43f773a2f85f2f81",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d927ecbc3c9c31:0x5710193e099cbebf?authuser=-1&hl=en&gl=us,0,1,0,0,Activo,4025 S Military Trail FL USA,33463,Open now,Sin Dato,Sin Dato,LAKE WORTH,PALM BEACH,26.618157612903225,-80.11371932258064
1898,Subway,"Subway, 10728 NW 74th St Unit #5, Miami, FL 33185",0x88d9bc74bd3d15b9:0x238ad8199b7638cf,"Casual counter-serve chain for build-your-own sandwiches & salads, with health-conscious options.","Sandwich shop,Caterer,Fast food restaurant,Takeout Restaurant,Restaurant",3,44,$,1.0,1.0,"0x88d9becb6f4e11a1:0xce8caa8327447e1d,0x88d9beac585ff3db:0xe159762f9cf94479,0x88d9bc7578f86047:0x61a60d2cd4f1f278,0x88d9becaa26d8dc5:0xe8a88682f4c137b3,0x88d9beab75989adb:0x7bea4e77018b48d7",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9bc74bd3d15b9:0x238ad8199b7638cf?authuser=-1&hl=en&gl=us,1,0,0,0,Activo,10728 NW 74th St Unit #5 FL USA,33185,Temporarily closed,Temporarily closed,Temporarily closed,MIAMI,MIAMI-DADE,25.84375,-80.375
1899,Red Crab Juicy Seafood & Bar,"Red Crab Juicy Seafood & Bar, 4979 W Atlantic Ave, Delray Beach, FL 33445",0x88d9213f7a44eba3:0x8ef84f508463187a,Sin Dato,Seafood restaurant,4,48,$$,1.0,1.0,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9213f7a44eba3:0x8ef84f508463187a?authuser=-1&hl=en&gl=us,1,0,0,0,Activo,4979 W Atlantic Ave FL USA,33445,Open ⋅ Closes 11PM,Sin Dato,11PM,DELRAY BEACH,PALM BEACH,26.457855186340066,-80.12184753674714
1900,Smoothie King,"Smoothie King, 14009 Narcoossee Rd #100, Orlando, FL 32832",0x88dd8b57ab97095d:0xe421a3503cd541a7,"Health-conscious chain featuring blended drinks in varied flavors, nutritional products & snacks.","Juice shop,Fast food restaurant,Health food restaurant,Delivery Restaurant,Takeout Restaurant,Vitamin & supplements store",3,8,$$,1.0,1.0,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88dd8b57ab97095d:0xe421a3503cd541a7?authuser=-1&hl=en&gl=us,1,0,0,0,Activo,14009 Narcoossee Rd #100 FL USA,32832,Open ⋅ Closes 9PM,Sin Dato,9PM,ORLANDO,ORANGE,28.363475725931725,-81.24458085878524
1901,Sonny's BBQ,"Sonny's BBQ, 2005 N Atlantic Ave, Cocoa Beach, FL 32931",0x88de1d675237c7f3:0x6cf82c723245cc9f,"Long-standing fast-food chain specializing in meats slow smoked over oak, plus sides & salads.","Barbecue restaurant,Caterer,Restaurant,Sandwich shop,Southern restaurant (US)",3,8,Sin Dato,1.0,1.0,0x88e0a78b6440dd8b:0x12d18d81eef8ea52,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88de1d675237c7f3:0x6cf82c723245cc9f?authuser=-1&hl=en&gl=us,1,0,0,0,Inactivo,2005 N Atlantic Ave FL USA,32931,Permanently closed,Permanently closed,Permanently closed,COCOA BEACH,BREVARD,29.25656021252745,-81.02252190548076
1902,Eden's Fresh Co.,"Eden's Fresh Co., 2305 Edgewater Dr suite c, Orlando, FL 32804",0x88e77b0be4a06681:0x8cab13bbc6b94ed,Sin Dato,Restaurant,4,14,Sin Dato,1.0,1.0,"0x88e77a649d2e1ad9:0x7f160ae81353b9d7,0x88e77a7eaa54664f:0x61fdaca1be36fd67,0x88e77a63653e28cf:0xba601287a6fb9500,0x88e77a6387f2fe93:0x2db57abc77238c19,0x88e77a647900e6c1:0xf2acad511b1c5537",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e77b0be4a06681:0x8cab13bbc6b94ed?authuser=-1&hl=en&gl=us,1,0,0,0,Activo,2305 Edgewater Dr suite c FL USA,32804,Closes soon ⋅ 4PM ⋅ Opens 11:30AM Sat,Sin Dato,4PM,ORLANDO,ORANGE,28.578125,-81.375
1903,7-Eleven - Closed,"7-Eleven - Closed, 3001 34th St N, St. Petersburg, FL 33713",0x88c2e3bd140cf32d:0xfd5714e86444211a,"Convenience chain offering grab-&-go bites & beverages, plus assorted newsstand items.","Convenience store,Bakery,Beer store,Candy store,Coffee shop,Food products supplier,Gas station,Snack bar,Tobacco shop,Wine store",4,6,$,1.0,1.0,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88c2e3bd140cf32d:0xfd5714e86444211a?authuser=-1&hl=en&gl=us,0,1,0,0,Activo,3001 34th St N FL USA,33713,Open now,Sin Dato,Sin Dato,SAINT PETERSBURG,PINELLAS,27.799303,-82.679408
1904,First Watch,"First Watch, 18665 FL-54, Lutz, FL 33558",0x88c2bdd1c2a986f1:0xde5d39dd06416fb6,"Cafe chain for health-minded breakfast, brunch & lunch options such as omelets, salads & soups.","Breakfast restaurant,American restaurant,Brunch restaurant,Family restaurant,Fast food restaurant,Health food restaurant,Lunch restaurant,Pancake restaurant,Restaurant,Traditional American restaurant",4,18,$$,1.0,1.0,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88c2bdd1c2a986f1:0xde5d39dd06416fb6?authuser=-1&hl=en&gl=us,1,0,0,0,Activo,18665 FL-54 FL USA,33558,Closed ⋅ Opens 7AM Sat,7AM Sat,Sin Dato,LUTZ,HILLSBOROUGH,28.194080266666667,-82.50684488888889
1905,Popeyes Louisiana Kitchen,"Popeyes Louisiana Kitchen, 1865 S University Dr Suite 3a, Davie, FL 33324",0x88d907bbae70251b:0xb0109b5e0d983912,"Louisiana-inspired fast-food chain known for its spicy fried chicken, biscuits & sides.","Chicken restaurant,Cajun restaurant,Fast food restaurant,Restaurant,Seafood restaurant",4,18,Sin Dato,1.0,1.0,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d907bbae70251b:0xb0109b5e0d983912?authuser=-1&hl=en&gl=us,1,0,0,0,Activo,1865 S University Dr Suite 3a FL USA,33324,Open ⋅ Closes 1AM,Sin Dato,1AM,FORT LAUDERDALE,BROWARD,26.09375,-80.25
1906,Chili's,"Chili's, 12750 SW 152nd St, Miami, FL 33177",0x88d9c39293122403:0xc080aaf5566201f1,Sin Dato,Restaurant,3,7,Sin Dato,1.0,1.0,,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9c39293122403:0xc080aaf5566201f1?authuser=-1&hl=en&gl=us,1,0,0,0,Inactivo,12750 SW 152nd St FL USA,33177,Sin Dato,Sin Dato,Sin Dato,MIAMI,MIAMI-DADE,25.62625605,-80.39651978804129
1907,Beefstro's Gourmet Beefs,"Beefstro's Gourmet Beefs, 10041 University Plaza Dr, Fort Myers, FL 33913",0x88db14736c8f182b:0x40cc6de9d82f4c3,Sin Dato,American restaurant,4,3,Sin Dato,1.0,1.0,"0x88db1473be3a69e7:0x640cacfcde05d0c,0x88db1473b9e076a7:0x2c40b3c94bb9c340,0x88db14737e455419:0x56edde7450359f22,0x88db147371efc93b:0xb2a74c848a025e31",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88db14736c8f182b:0x40cc6de9d82f4c3?authuser=-1&hl=en&gl=us,1,0,0,0,Inactivo,10041 University Plaza Dr FL USA,33913,Permanently closed,Permanently closed,Permanently closed,FORT MYERS,LEE,26.49126465,-81.78541207807467
1908,Cicis Pizza,"Cicis Pizza, 10271-10361 Goodlette-Frank Rd, Naples, FL 34109",0x88db1ebaaaaaaaab:0xc297c5e3098da2e3,"Italian chain offering buffets with an array of specialty pizzas, plus simple pastas & salads.",Pizza restaurant,4,28,Sin Dato,1.0,1.0,"0x88db1c06685b6f19:0xd7abb1bb6dbbd1fc,0x88db1c7f15725c8f:0xd26fa1277329f0a7,0x88db1ec7a3d73bb3:0xc209d12d4ad28a8f,0x88db1ec79de96fd9:0x6cb59c55ee6aca95,0x88db1ddcbaf399d5:0x959ca3bd62b8fdb4",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88db1ebaaaaaaaab:0xc297c5e3098da2e3?authuser=-1&hl=en&gl=us,1,0,0,0,Activo,10271-10361 Goodlette-Frank Rd FL USA,34109,Open ⋅ Closes 10PM,Sin Dato,10PM,NAPLES,COLLIER,26.265625,-81.75
1909,Subway,"Subway, 1505 N Dale Mabry Hwy, Tampa, FL 33607",0x88c2c3a723690f5d:0xa880da443fa72055,"Casual counter-serve chain for build-your-own sandwiches & salads, with health-conscious options.","Sandwich shop,Caterer,Fast food restaurant,Takeout Restaurant,Restaurant",3,78,$,1.0,1.0,"0x88c2c3a13058a4d5:0x7bcb916fa876875e,0x88c2c33b42694e03:0xb257b6542b9e221d,0x88c2c2536e5ca5ad:0x3f74da2b6a52dd9d,0x88c2c2fcd2b7b1b7:0x8b973605d118534e,0x88c2c316965c5853:0x3dd2b1a09e12b123",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88c2c3a723690f5d:0xa880da443fa72055?authuser=-1&hl=en&gl=us,1,0,0,0,Activo,1505 N Dale Mabry Hwy FL USA,33607,Open ⋅ Closes 10PM,Sin Dato,10PM,TAMPA,HILLSBOROUGH,27.95729465,-82.50237408905564
1910,Joy Luck II,"Joy Luck II, 5796 Jog Rd, Lake Worth, FL 33467",0x88d926fedcaa896d:0x556889012c593d69,Sin Dato,"Chinese restaurant,Restaurant",3,38,Sin Dato,1.0,1.0,"0x88d926fc6a7d359d:0x466f4bd3971dbc07,0x88d926357dbc4b4b:0xfcebdd4f4a5ddd12,0x88d92797525cf961:0xf464a04bec804d9,0x88d926de003034e9:0x9ee6b47f6054c9c8,0x88d9264724c86d3b:0xcb583e8df5094c4d",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d926fedcaa896d:0x556889012c593d69?authuser=-1&hl=en&gl=us,1,0,0,0,Activo,5796 Jog Rd FL USA,33467,Opens soon ⋅ 11AM,11AM,Sin Dato,LAKE WORTH,PALM BEACH,26.592132905319662,-80.14736464976632
