name,address,latitude,longitude,category,avg_rating,num_of_reviews,url,restaurant,bakery,dessert,pastry,closed,zip,st
Wendy's,"Wendy's, 7977 Dani Dr Suite 100, Fort Myers, FL 33966",26.609375,-81.8125,Fast food restaurantBreakfast restaurant,2,47,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88db6be555d6467f:0x8dfa976bee9ec836?authuser=-1&hl=en&gl=us,1,0,0,0,0,33966,FL
Juicy Burgers,"Juicy Burgers, 9135 SW 162nd Ave #104, Miami, FL 33196",25.6875,-80.4375,Restaurant,4,36,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9ebde489300e9:0xa7c247cf841a5abe?authuser=-1&hl=en&gl=us,1,0,0,0,0,33196,FL
King's Wok,"King's Wok, 6210 US-301, Ellenton, FL 34222",27.53125,-82.5,Restaurant,3,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88c33de957013a29:0xe9d9c6b480431dfe?authuser=-1&hl=en&gl=us,1,0,0,0,0,34222,FL
Sabor Latino Restaurant,"Sabor Latino Restaurant, 1544 SE 3rd Ct, Deerfield Beach, FL 33441",26.3125,-80.0625,Latin American restaurantFamily restaurantRestaurant,4,18,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d8e262fa4e9373:0xf14e80c5ae0b3382?authuser=-1&hl=en&gl=us,1,0,0,0,1,33441,FL
Whiskey River,"Whiskey River, International Airport, Fort Lauderdale, FL 33301",26.125,-80.125,Restaurant,1,17,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d901f30266743f:0x7ba8cdaa6e1aa9e0?authuser=-1&hl=en&gl=us,1,0,0,0,1,33301,FL
The Barnyard,"The Barnyard, 5108 15th St E, Bradenton, FL 34203",27.453125,-82.5625,Restaurant,4,108,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88c33de78376fcf5:0x32d749f01796fb67?authuser=-1&hl=en&gl=us,1,0,0,0,0,34203,FL
Panera Bread,"Panera Bread, 4103 USF Cedar Cir, Tampa, FL 33620",28.0625,-82.4375,CafeBakeryBreakfast restaurantCoffee shopTakeout RestaurantSalad shopSandwich shopSoup restaurant,3,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88c2c7718c439463:0x8567750053d0b662?authuser=-1&hl=en&gl=us,1,1,0,0,0,33620,FL
IHOP,"IHOP, 1821 FL-7, Margate, FL 33063",26.25,-80.1875,RestaurantAmerican restaurantBreakfast restaurantFamily restaurant,3,73,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d904bda5420345:0xfa82314df58a801a?authuser=-1&hl=en&gl=us,1,0,0,0,1,33063,FL
Carvel,"Carvel, 11392 W State Rd 84, Davie, FL 33325",26.109375,-80.3125,Ice cream shopBakeryCake shopDessert restaurantDessert shop,4,18,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9098381a51b43:0x63a128a8bf9c8829?authuser=-1&hl=en&gl=us,1,1,0,0,0,33325,FL
Popeyes Louisiana Kitchen,"Popeyes Louisiana Kitchen, 427 W Noble Ave, Williston, FL 32696",29.390625,-82.4375,Chicken restaurantCajun restaurantFast food restaurantRestaurantSeafood restaurant,2,98,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e88f8970d2dc51:0x8cfc13379b66992c?authuser=-1&hl=en&gl=us,1,0,0,0,0,32696,FL
Smoothie King,"Smoothie King, 7890 NW 25th St, Doral, FL 33122",25.796875,-80.3125,Juice shopFast food restaurantHealth food restaurantDelivery RestaurantTakeout RestaurantVitamin & supplements store,4,48,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9b9be9aa18d2f:0x7de8c2236c79699d?authuser=-1&hl=en&gl=us,1,0,0,0,0,33122,FL
Chick-fil-A,"Chick-fil-A, 3865 N Wickham Rd Building 16, Melbourne, FL 32935",28.171875,-80.6875,Fast food restaurantBreakfast restaurantCatererChicken restaurantDelivery serviceFamily restaurant,4,38,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88de05902b8c7203:0xe93ae5bc473eaa79?authuser=-1&hl=en&gl=us,1,0,0,0,0,32935,FL
Shell,"Shell, 102 N Main St, Havana, FL 32333",30.625,-84.4375,Gas stationATMConvenience storeRestaurant,4,36,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88ecfae84c5f6309:0xcc31c36440bf6668?authuser=-1&hl=en&gl=us,1,0,0,0,1,32333,FL
Subway,"Subway, 13435 S McCall Rd Bay A-5, Port Charlotte, FL 33981",26.9375,-82.25,Sandwich shopCatererFast food restaurantTakeout RestaurantRestaurant,3,18,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88c4aac8ecfc98dd:0xeb22dbcaa86ac8f1?authuser=-1&hl=en&gl=us,1,0,0,0,0,33981,FL
The Grill,"The Grill, 6801 Collins Ave, Miami Beach, FL 33141",25.859375,-80.125,Bar & grillAmerican restaurantRestaurant,3,6,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9b2ddedf2960b:0xbcd3aa937cd5d2ed?authuser=-1&hl=en&gl=us,1,0,0,0,1,33141,FL
BurgerFi,"BurgerFi, 9674 Glades Rd, Boca Raton, FL 33434",26.375,-80.1875,Hamburger restaurantAmerican restaurantBarHot dog restaurantIce cream shopRestaurant,3,88,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d91943d4ec6cad:0x58ffba1407f487e3?authuser=-1&hl=en&gl=us,1,0,0,0,0,33434,FL
Dunkin',"Dunkin', 3051 State Road 60 - Pilot In Pilot Travel Center, Yeehaw Junction, FL 34972",27.703125,-80.875,Coffee shopBagel shopBakeryBreakfast restaurantDonut shopFast food restaurantTakeout Restaurant,3,3,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88ddd3172b6e0443:0x89615c9055d7daf9?authuser=-1&hl=en&gl=us,1,1,0,0,0,34972,FL
7-Eleven - CLOSED - Closed,"7-Eleven - CLOSED - Closed, 693 3rd St N, Jacksonville Beach, FL 32250",30.296875,-81.375,Convenience storeBakeryBeer storeCandy storeCoffee shopFood products supplierGas stationSnack barTobacco shopWine store,3,6,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e44906436bcc75:0x3ad5cb3c5ebf219c?authuser=-1&hl=en&gl=us,0,1,0,0,1,32250,FL
Shell,"Shell, 2101 FL-19, FL-19, Tavares, FL 32778",28.78125,-81.75,Gas stationATMConvenience storeRestaurant,3,2,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e79625217f941f:0x207c07f53672817a?authuser=-1&hl=en&gl=us,1,0,0,0,0,32778,FL
Family Discount Food Store,"Family Discount Food Store, 18288 High Springs Main St, High Springs, FL 32643",29.828125,-82.625,Convenience storeBait shopBeer storePizza restaurantPizza TakeoutSnack barTack shopVaporizer store,4,34,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e8c9a8d802a989:0x1e4cc4e2d5e68946?authuser=-1&hl=en&gl=us,1,0,0,0,0,32643,FL
Peter Piper Pizza,"Peter Piper Pizza, 7700 W McNab Rd, North Lauderdale, FL 33068",26.203125,-80.25,Pizza restaurantRestaurantVideo arcade,3,68,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d905491cdc67a1:0xfc6ec203fab7591d?authuser=-1&hl=en&gl=us,1,0,0,0,1,33068,FL
Sbarro,"Sbarro, 9333 Airport Blvd, Orlando, FL 32827",28.4375,-81.3125,Pizza restaurantCatererFast food restaurantItalian restaurantPasta shopPizza deliveryPizza Takeout,2,25,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e762e6fa9ef9ad:0x4065985cb8e9ad7d?authuser=-1&hl=en&gl=us,1,0,0,0,0,32827,FL
Dunkin',"Dunkin', 10860 Miromar Outlet Dr, Estero, FL 33928",26.4375,-81.75,Coffee shopBagel shopBakeryBreakfast restaurantDonut shopEspresso barFast food restaurantPastry shopSandwich shop,2,27,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88db1136ce817369:0xa161c2960a05adaf?authuser=-1&hl=en&gl=us,1,1,0,1,1,33928,FL
Pho Saigon,"Pho Saigon, Merritt Island, FL 32953",28.359375,-80.6875,Restaurant,4,5,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e0a9e741f16a9f:0x1f4ddc6d7af264f6?authuser=-1&hl=en&gl=us,1,0,0,0,1,32953,FL
Subway,"Subway, 2500 Vanderbilt Beach Rd, Naples, FL 34109",26.25,-81.75,Sandwich shopCatererFast food restaurant,3,18,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88db1c3a5e46ce61:0x6856854e63ee01b5?authuser=-1&hl=en&gl=us,1,0,0,0,1,34109,FL
Cake Thai,"Cake Thai, 180 NW 29th St, Miami, FL 33127",25.796875,-80.1875,Thai restaurant,3,53,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9b6b2a9737f75:0x822a42cfd1687e61?authuser=-1&hl=en&gl=us,1,0,0,0,1,33127,FL
Beef 'O' Brady's,"Beef 'O' Brady's, 24901 Sandhill Blvd, Punta Gorda, FL 33983",27.015625,-82.0625,Family restaurantRestaurant,4,58,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88dca9768ba14aa5:0x8495fa3e08eec445?authuser=-1&hl=en&gl=us,1,0,0,0,0,33983,FL
Stoner's Pizza Joint,"Stoner's Pizza Joint, 146 NW 20th St, Boca Raton, FL 33431",26.375,-80.0625,Restaurant,4,48,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d8e17753daca4f:0xe80aabdbb3e99ce0?authuser=-1&hl=en&gl=us,1,0,0,0,0,33431,FL
Subway,"Subway, 7450 Cypress Gardens Blvd, Winter Haven, FL 33884",27.984375,-81.625,Sandwich shopCatererFast food restaurantTakeout RestaurantRestaurant,3,35,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88dd0c4ab8e7293b:0xbdc36501cfe1a05b?authuser=-1&hl=en&gl=us,1,0,0,0,0,33884,FL
Pollos & Jarras,"Pollos & Jarras, 19565 Biscayne Blvd #956, Aventura, FL 33180",25.953125,-80.125,Restaurant,4,198,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9ad51197072e7:0xdf0d68b80e459ea6?authuser=-1&hl=en&gl=us,1,0,0,0,0,33180,FL
East Coast Wings & Grill,"East Coast Wings & Grill, 3138 S Orange Ave, Orlando, FL 32806",28.515625,-81.375,Chicken wings restaurantAmerican restaurantBarChicken restaurantRestaurant,3,13,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e77b7116ff86c7:0x89aac999ecadd9bf?authuser=-1&hl=en&gl=us,1,0,0,0,1,32806,FL
Domino's Pizza,"Domino's Pizza, 13458 Landstar Blvd Unit 104, Orlando, FL 32824",28.375,-81.375,Pizza deliveryDelivery RestaurantTakeout RestaurantPizza restaurantPizza Takeout,3,93,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88dd87e318427fab:0x997bea4a6762b3a6?authuser=-1&hl=en&gl=us,1,0,0,0,0,32824,FL
Cajun Seafood,"Cajun Seafood, 3699 Davie Road Extension, Hollywood, FL 33024",26.046875,-80.25,Chinese restaurant,4,38,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9a8557c015bb7:0x60a31da2faf902f2?authuser=-1&hl=en&gl=us,1,0,0,0,1,33024,FL
Outback Steakhouse,"Outback Steakhouse, 1900 Buena Vista Dr, Lake Buena Vista, FL 32830",28.375,-81.5,Restaurant,2,3,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88dd8027824e89b1:0x567115a60fb3afc2?authuser=-1&hl=en&gl=us,1,0,0,0,1,32830,FL
Subway,"Subway, Food Court, 8383 N Davis Hwy, Pensacola, FL 32505",30.515625,-87.1875,Sandwich shopCatererFast food restaurantTakeout RestaurantRestaurant,4,18,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8890eab3fddbb743:0xbacb60df3573f41d?authuser=-1&hl=en&gl=us,1,0,0,0,0,32505,FL
Smoothie King,"Smoothie King, 14200 SW 8th St Unit 102, Miami, FL 33184",25.765625,-80.4375,Juice shopFast food restaurantHealth food restaurantDelivery RestaurantTakeout RestaurantVitamin & supplements store,4,38,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9bfba737879e3:0x1aee6a9f95ed7b49?authuser=-1&hl=en&gl=us,1,0,0,0,0,33184,FL
Dunkin,"Dunkin, In Speedway, 3015 Alafaya Trail, Oviedo, FL 32765",28.625,-81.1875,Coffee shopBagel shopBakeryBreakfast restaurantDonut shopFast food restaurantTakeout Restaurant,3,18,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e769a9fdf29a11:0xb9abe9e53db59f97?authuser=-1&hl=en&gl=us,1,1,0,0,1,32765,FL
Bagel 13,"Bagel 13, 1000 Cheney Hwy, Titusville, FL 32780",28.5625,-80.8125,Restaurant,4,57,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e74d523b932b93:0x3d1d8720ac177d7a?authuser=-1&hl=en&gl=us,1,0,0,0,1,32780,FL
Red House,"Red House, 10373 Southern Blvd, Royal Palm Beach, FL 33411",26.6875,-80.1875,Takeout Restaurant,3,18,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d92f3cd85b8b7d:0x28c21b70aa093148?authuser=-1&hl=en&gl=us,1,0,0,0,1,33411,FL
Subway Restaurants,"Subway Restaurants, 106 S Flamingo Rd, Pembroke Pines, FL 33027",26.0,-80.3125,Sandwich shopCatererFast food restaurant,4,48,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9a67a4762e5fd:0x9813c9676fd76617?authuser=-1&hl=en&gl=us,1,0,0,0,1,33027,FL
Panda Express,"Panda Express, 11871 University Blvd #100, Orlando, FL 32817",28.59375,-81.1875,RestaurantChinese restaurant,3,58,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e7694211cebfa5:0xa65ef10e1f30f087?authuser=-1&hl=en&gl=us,1,0,0,0,0,32817,FL
Dunkin,"Dunkin, In Speedway, 13987 Walsingham Rd, Largo, FL 33774",27.875,-82.8125,Coffee shopBagel shopBakeryBreakfast restaurantDonut shopFast food restaurantTakeout Restaurant,3,35,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88c2f99d35afe8c3:0x26171e0587aaa0d7?authuser=-1&hl=en&gl=us,1,1,0,0,1,33774,FL
Subway,"Subway, 15701 Sheridan St Suite D6-B, Davie, FL 33331",26.03125,-80.375,Sandwich shopCatererFast food restaurantTakeout RestaurantRestaurant,3,57,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9a6c8e25c472f:0x532ffb27f5cd0a7f?authuser=-1&hl=en&gl=us,1,0,0,0,0,33331,FL
Karla Cuban Bakery,"Karla Cuban Bakery, 8754 SW 40th St, Miami, FL 33165",25.734375,-80.3125,BakeryCoffee shopSandwich shop,4,113,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9b890b1aa8ac3:0x2fff8a0559247db9?authuser=-1&hl=en&gl=us,0,1,0,0,0,33165,FL
Chipotle Mexican Grill,"Chipotle Mexican Grill, 125 Palm Bay Rd NE, West Melbourne, FL 32904",28.03125,-80.6875,Mexican restaurantFast food restaurant,1,38,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88de0d46d64a70bd:0x71911cbe8ef630b?authuser=-1&hl=en&gl=us,1,0,0,0,0,32904,FL
Winn-Dixie,"Winn-Dixie, 11525 E State Rd 70, Bradenton, FL 34202",27.4375,-82.4375,Grocery storeATMBakeryDeliFloristSupermarket,4,18,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88c339fda198fc77:0xe6a5254cd8ca09ce?authuser=-1&hl=en&gl=us,0,1,0,0,0,34202,FL
La Casa del Sabor,"La Casa del Sabor, 5301 NW 7th St, Miami, FL 33126",25.78125,-80.3125,Cuban restaurant,4,27,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9b9a4f6730f33:0x836a41f8433efb43?authuser=-1&hl=en&gl=us,1,0,0,0,0,33126,FL
Soup's On,"Soup's On, 645 Atlantic Blvd, Atlantic Beach, FL 32233",30.328125,-81.375,Restaurant,4,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e449381725478d:0xd1daf306cce6ce9f?authuser=-1&hl=en&gl=us,1,0,0,0,1,32233,FL
Ming Moon Chinese Restaurant,"Ming Moon Chinese Restaurant, 2151 Loch Rane Blvd, Orange Park, FL 32073",30.171875,-81.75,Cajun restaurantAsian restaurantRestaurant,3,44,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e5c5e68f363ef9:0xeefdba0f65b2f6a3?authuser=-1&hl=en&gl=us,1,0,0,0,0,32073,FL
Auntie Anne's,"Auntie Anne's, 10300 Southside Blvd Space 1224, Jacksonville, FL 32256",30.1875,-81.5625,Pretzel storeBakeryCafeRestaurant,3,28,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e5cb749d59c709:0xa72d26da9ef50014?authuser=-1&hl=en&gl=us,1,1,0,0,0,32256,FL
Bombay Masala,"Bombay Masala, 4023 W Waters Ave, Tampa, FL 33614",28.03125,-82.5,Indian restaurantRestaurant,3,58,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88c2c10d280ecebf:0xe32b1dee803d19f0?authuser=-1&hl=en&gl=us,1,0,0,0,1,33614,FL
Dunkin' Donuts,"Dunkin' Donuts, 395 Mandalay Ave, Clearwater, FL 33767",27.984375,-82.8125,Restaurant,3,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88c2f7bd04f11903:0x2be64c09ff62a8ca?authuser=-1&hl=en&gl=us,1,0,0,0,0,33767,FL
LongHorn Steakhouse,"LongHorn Steakhouse, 8095 Osceola Polk Line Rd, Davenport, FL 33896",28.265625,-81.625,Steak houseBar & grillBarbecue restaurantFamily restaurantTakeout RestaurantTraditional American restaurant,4,158,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88dd7b9b2d6deff5:0x2b9a64a58aa82345?authuser=-1&hl=en&gl=us,1,0,0,0,0,33896,FL
Closed,"Closed, 2340 FL-580, Clearwater, FL 33763",28.015625,-82.75,Restaurant,4,7,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88c2f203ff3eafad:0xdab3afc03d78a301?authuser=-1&hl=en&gl=us,1,0,0,0,1,33763,FL
Taco Rico,"Taco Rico, 646 SW 109th Ave, Miami, FL 33174",25.765625,-80.375,Mexican restaurant,1,6,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9bf55efaaf511:0xab3c0298ab6015ef?authuser=-1&hl=en&gl=us,1,0,0,0,0,33174,FL
Long John Silver's,"Long John Silver's, 6780 US Hwy 98 N, Lakeland, FL 33809",28.125,-82.0,Fast food restaurantChicken restaurantTakeout RestaurantSeafood restaurant,3,38,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88dd47767dc1cb8b:0xf79801687a9f61b?authuser=-1&hl=en&gl=us,1,0,0,0,1,33809,FL
Papa John's Pizza,"Papa John's Pizza, 8232 Glades Rd, Boca Raton, FL 33434",26.375,-80.1875,Pizza restaurant,3,98,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d91ea645f3f029:0x8f0431f0b7b4df8?authuser=-1&hl=en&gl=us,1,0,0,0,0,33434,FL
Rita's Italian Ice & Frozen Custard,"Rita's Italian Ice & Frozen Custard, 313 Johnson St, Hollywood, FL 33019",26.015625,-80.125,Ice cream shopDessert restaurantDessert shopFast food restaurantFrozen dessert supplierFrozen yogurt shop,4,36,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9abfe3d351725:0x2189ef3f3366a3fe?authuser=-1&hl=en&gl=us,1,0,0,0,0,33019,FL
El Mezcal Mexican Restaurant,"El Mezcal Mexican Restaurant, 302 Ohio Ave S, Live Oak, FL 32064",30.296875,-83.0,Mexican restaurant,4,28,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88eede7d75e0afe7:0x7f664ae27e948b10?authuser=-1&hl=en&gl=us,1,0,0,0,1,32064,FL
Subway,"Subway, 980 Pasadena Ave S, St. Petersburg, FL 33707",27.765625,-82.75,Sandwich shopFast food restaurantTakeout RestaurantRestaurant,4,28,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88c2fd3527fa56dd:0xbb98d8b492f1359d?authuser=-1&hl=en&gl=us,1,0,0,0,1,33707,FL
Auntie Anne's,"Auntie Anne's, 409 Brandon Town Center Dr, Brandon, FL 33511",27.9375,-82.3125,Pretzel storeBakeryCafeRestaurant,3,36,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88c2ce5d34aa400d:0xff4ef4a1fb1ead14?authuser=-1&hl=en&gl=us,1,1,0,0,0,33511,FL
SUBWAY®Restaurants,"SUBWAY®Restaurants, 203 University Dr, Coral Gables, FL 33134",25.75,-80.25,RestaurantCatererFast food restaurantSandwich shop,4,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9b796a7263fab:0x427e9ab8a82367d8?authuser=-1&hl=en&gl=us,1,0,0,0,1,33134,FL
Show-Me's Sports Bar & Grill,"Show-Me's Sports Bar & Grill, 12836 Henderson Rd, Tampa, FL 33625",28.0625,-82.5625,Bar & grillRestaurant,3,58,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88c2c03aa21b5767:0x78f8328e06438ad5?authuser=-1&hl=en&gl=us,1,0,0,0,1,33625,FL
Angelo's Pizza,"Angelo's Pizza, 4540 W Eau Gallie Blvd, Melbourne, FL 32934",28.125,-80.6875,Pizza restaurant,4,48,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88de0edfb45d747d:0xe82197fcc4e137ff?authuser=-1&hl=en&gl=us,1,0,0,0,1,32934,FL
Cinnabon,"Cinnabon, 10300 Forest Hill Blvd, Wellington, FL 33414",26.640625,-80.1875,Bakery,3,18,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d92f5e31199a89:0x842f1a0dcb5b4a40?authuser=-1&hl=en&gl=us,0,1,0,0,0,33414,FL
Panera Bread,"Panera Bread, 16034 Preserve Marketplace Blvd, Odessa, FL 33556",28.1875,-82.5625,CafeBakeryBreakfast restaurantCatererCoffee shopDelivery serviceTakeout RestaurantSalad shopSandwich shopSoup restaurant,2,67,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88c2bf18a0a044a5:0x1959817cc4e2a210?authuser=-1&hl=en&gl=us,1,1,0,0,0,33556,FL
Einstein Bros. Bagels,"Einstein Bros. Bagels, 200 W Fairbanks Ave, Winter Park, FL 32789",28.59375,-81.375,Bagel shopBakeryBreakfast restaurantCafeCoffee shop,2,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e7700f99ca1165:0xf30fc3becccec230?authuser=-1&hl=en&gl=us,1,1,0,0,0,32789,FL
Dunkin',"Dunkin', 6325 9th St N, St. Petersburg, FL 33702",27.828125,-82.625,Coffee shopBagel shopBakeryBreakfast restaurantDonut shopFast food restaurantTakeout Restaurant,2,5,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88c2e7728f1afefd:0x6be8996332d29fa0?authuser=-1&hl=en&gl=us,1,1,0,0,0,33702,FL
Village Inn,"Village Inn, 10140 San Jose Blvd, Jacksonville, FL 32257",30.1875,-81.625,Breakfast restaurantAmerican restaurantBakeryRestaurant,3,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e5c96ad62285a5:0xb8c715d12288d4f7?authuser=-1&hl=en&gl=us,1,1,0,0,1,32257,FL
Hunan Chinese Restaurant,"Hunan Chinese Restaurant, 164 US-17 #10, East Palatka, FL 32131",29.640625,-81.625,Chinese restaurant,3,18,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e6647473676115:0xecce729d00b92ad6?authuser=-1&hl=en&gl=us,1,0,0,0,1,32131,FL
Bob Evans,"Bob Evans, 4967 W Irlo Bronson Memorial Hwy, Kissimmee, FL 34746",28.328125,-81.5,American restaurantBakeryBreakfast restaurantBrunch restaurantFamily restaurantTakeout RestaurantRestaurant,3,28,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88dd8199b9951983:0x807203e30cba40f9?authuser=-1&hl=en&gl=us,1,1,0,0,1,34746,FL
Pad Thai Cafe,"Pad Thai Cafe, 636 W New York Ave, DeLand, FL 32720",29.03125,-81.3125,Restaurant,4,38,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e71b121b90fa13:0x3411807f300722b6?authuser=-1&hl=en&gl=us,1,0,0,0,0,32720,FL
Subway,"Subway, 135 E Highway 46 S/R 426, Geneva, FL 32732",28.734375,-81.125,Sandwich shopCatererFast food restaurantTakeout RestaurantRestaurant,3,18,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e7408c82a4bb65:0x1c5ea138a9cad67c?authuser=-1&hl=en&gl=us,1,0,0,0,0,32732,FL
Subway,"Subway, 7200 Pines Blvd, Pembroke Pines, FL 33024",26.0,-80.25,Sandwich shopFast food restaurantTakeout RestaurantRestaurant,4,38,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9a8d9d4d7c4eb:0xca206694f94dbf8f?authuser=-1&hl=en&gl=us,1,0,0,0,0,33024,FL
Jersey Mike's Subs,"Jersey Mike's Subs, 1425C Cornerstone Blvd, Daytona Beach, FL 32117",29.21875,-81.125,Sandwich shopCatererDeliFast food restaurantTakeout Restaurant,3,18,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e6dd43de55320f:0x92f75f52532acb04?authuser=-1&hl=en&gl=us,1,0,0,0,0,32117,FL
Domino's Pizza,"Domino's Pizza, 10039 S Orange Ave STE B, Orlando, FL 32824",28.421875,-81.375,Pizza deliveryDelivery RestaurantTakeout RestaurantPizza restaurantPizza Takeout,3,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e77dd2b4387a0b:0xcc0564b6cff301ad?authuser=-1&hl=en&gl=us,1,0,0,0,0,32824,FL
The Mad Hatter,"The Mad Hatter, 4498 N Alafaya Trail #248, Orlando, FL 32826",28.609375,-81.1875,Bar & grillAmerican restaurantBarCollegeDance clubNight clubUniversity,2,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e768f6357c8c67:0x7a46dd7aa7793c5c?authuser=-1&hl=en&gl=us,1,0,0,0,1,32826,FL
Polo Trace Golf Club,"Polo Trace Golf Club, 13479 Hagen Ranch Rd, Delray Beach, FL 33446",26.484375,-80.1875,Golf clubGolf courseRestaurant,4,5,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d921c1b0d9f2eb:0x351cc344acd4e619?authuser=-1&hl=en&gl=us,1,0,0,0,1,33446,FL
Restaurant,"Restaurant, 7317 SW 107th Ave, Miami, FL 33173",25.703125,-80.375,Italian restaurantRestaurantSeafood restaurant,3,28,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9c74acb1b8429:0x34c1dcec8db10ebb?authuser=-1&hl=en&gl=us,1,0,0,0,1,33173,FL
Kathy's Table,"Kathy's Table, 1010B 3rd St N, Jacksonville Beach, FL 32250",30.296875,-81.375,Restaurant,4,14,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e44905f4c1cf0f:0x49f9475cff82b1eb?authuser=-1&hl=en&gl=us,1,0,0,0,0,32250,FL
